,Tweet Author,Tweet Date,Tweet Text,compound,neg,neu,pos
273,@CNN,Thu Aug 16 07:12:05 +0000 2018,"The migrants, including two pregnant women and 67 unaccompanied minors will soon be sent to locations in France, Ge… https://t.co/k3Wd6XtKbZ",0.0,0.0,1.0,0.0
274,@CNN,Thu Aug 16 07:07:07 +0000 2018,A contact lens was embedded in a woman's eyelid for 28 years https://t.co/ZNu6xjfERW https://t.co/YIjfn7OK3C,0.0,0.0,1.0,0.0
275,@CNN,Thu Aug 16 07:00:39 +0000 2018,"""The larger issue here, to me, throughout, has been infringement on First Amendment rights."" Former Director of Nat… https://t.co/eeRXKCCf2r",-0.4767,0.147,0.853,0.0
276,@CNN,Thu Aug 16 06:52:04 +0000 2018,"Priest abuse survivor slams Catholic Church's lack of 'morality': ""They're supposed to tell me the morality... What… https://t.co/rUS2g8AFln",-0.6124,0.271,0.625,0.104
277,@CNN,Thu Aug 16 06:45:04 +0000 2018,Director of National Intelligence Dan Coats wasn't consulted on revoking the clearance of former CIA Director John… https://t.co/9hqG0Xdo37,0.4767,0.0,0.846,0.154
278,@CNN,Thu Aug 16 06:22:05 +0000 2018,How Michael Avenatti helped a 9-year-old Guatemalan boy make it back to his mother https://t.co/JZoICf38mM https://t.co/ijF8Opvpfb,0.0,0.0,1.0,0.0
279,@CNN,Thu Aug 16 06:15:46 +0000 2018,Two gangs fought over a Chicago neighborhood for years. Then rival gang members helped build a playground together.… https://t.co/pWndpyg6b7,-0.3182,0.126,0.874,0.0
280,@CNN,Thu Aug 16 06:07:07 +0000 2018,Tiffany is remodeling to draw more Millennials https://t.co/i1yPXEnRnO https://t.co/yN8VmG9OVT,0.0,0.0,1.0,0.0
281,@CNN,Thu Aug 16 06:00:15 +0000 2018,How Michael Avenatti helped a 9-year-old Guatemalan boy make it back to his mother https://t.co/GQP8JQl0hQ` https://t.co/VcFSRQPWih,0.0,0.0,1.0,0.0
282,@CNN,Thu Aug 16 05:52:04 +0000 2018,How to design a school in the era of mass shootings https://t.co/G83hRHhTB8 https://t.co/NBKKZzHPhO,0.0,0.0,1.0,0.0
283,@CNN,Thu Aug 16 05:45:05 +0000 2018,"Democrats now lead Republicans by 52% to 41% in a nationwide generic Congressional ballot, according to a new CNN p… https://t.co/zkt93bWoNi",0.0,0.0,1.0,0.0
284,@CNN,Thu Aug 16 05:37:05 +0000 2018,"TV audiences for golf's major championships have swelled since Tiger Woods has returned to the fray, most recently… https://t.co/wx6JdsEBkq",0.4939,0.0,0.849,0.151
285,@CNN,Thu Aug 16 05:32:07 +0000 2018,"A hiker who was missing for six days on Mount St. Helens survived by eating bees and berries, his mother says https://t.co/srwKrY61Cc",0.2732,0.09,0.776,0.135
286,@CNN,Thu Aug 16 05:30:13 +0000 2018,The eerie abandoned Olympic venues of Beijing 2008 https://t.co/3vcmpxvUfp https://t.co/mf4kTEn4pu,-0.6705,0.407,0.593,0.0
287,@CNN,Thu Aug 16 05:26:00 +0000 2018,"""I am desperately in need of $400 in order to save myself from starvation.""

This message, sent by one of the women… https://t.co/5SaGqhmShW",0.1531,0.097,0.784,0.119
288,@CNN,Thu Aug 16 05:22:06 +0000 2018,A community devastated by a deadly wildfire in Northern California has a message for the couple whose trailer start… https://t.co/jyTt3UiVK5,-0.6124,0.2,0.8,0.0
289,@CNN,Thu Aug 16 05:15:03 +0000 2018,"Georgia GOP Secretary of State Brian Kemp, a gubernatorial candidate, has been accused in a federal lawsuit of fail… https://t.co/156QCQ3Hjv",-0.4767,0.204,0.796,0.0
290,@CNN,Thu Aug 16 05:07:06 +0000 2018,Violent crime is like infectious disease -- and we know how to stop it spreading | via @CNNhealth… https://t.co/qTodT5lnRT,-0.7964,0.368,0.536,0.096
291,@CNN,Thu Aug 16 05:06:50 +0000 2018,"A 61-year-old man was attacked by a shark on Wednesday, on Cape Cod in Massachusetts https://t.co/Na1Teft87I",-0.4588,0.188,0.812,0.0
292,@CNN,Thu Aug 16 05:00:18 +0000 2018,White House press secretary Sarah Sanders apologizes for false claim about African-American jobs… https://t.co/WsIelfnwCJ,0.3612,0.0,0.839,0.161
293,@CNN,Thu Aug 16 04:58:21 +0000 2018,"Prosecutors are barred from calling Laquan McDonald, who was killed by a Chicago police officer, a ""victim"" at leas… https://t.co/vbR9ow1NxU",-0.6705,0.209,0.791,0.0
294,@CNN,Thu Aug 16 04:56:33 +0000 2018,The US is preparing to extradite an Iraqi refugee from California wanted in his home country in connection with an… https://t.co/zNDyQ7KBrC,0.0,0.0,1.0,0.0
295,@CNN,Thu Aug 16 04:52:05 +0000 2018,"Insurance refused to cover her cancer treatment. So her parents paid the $95,000 out of pocket -- and she's now can… https://t.co/emCUI3G5W1",-0.765,0.248,0.752,0.0
296,@CNN,Thu Aug 16 04:51:03 +0000 2018,"JUST IN: A judge has chosen not to acquit two women charged with murdering Kim Jong Nam, the half-brother of North… https://t.co/C0HWyRWzzR",-0.7712,0.299,0.701,0.0
297,@CNN,Thu Aug 16 04:45:06 +0000 2018,Stevie Wonder visits with Aretha Franklin as the legendary singer receives hospice care https://t.co/euBFuq5cLr https://t.co/LGx9MHelr8,0.4939,0.0,0.814,0.186
298,@CNN,Thu Aug 16 04:37:03 +0000 2018,Nearly $500K disappeared from school cafeterias. Officials say the lunch ladies did it https://t.co/9NW0uWP8IV https://t.co/PssvnjI01o,-0.2263,0.119,0.881,0.0
299,@CNN,Thu Aug 16 04:30:04 +0000 2018,"Insurance refused to cover her cancer treatment. So her parents paid the $95,000 out of pocket -- and she's now can… https://t.co/f8OBzjnmMb",-0.765,0.248,0.752,0.0
300,@CNN,Thu Aug 16 04:23:04 +0000 2018,Autonomous vehicles are coming. Now comes the hard part. https://t.co/xeRqOQ3a2j https://t.co/DypS1vmu2d,-0.1027,0.123,0.877,0.0
301,@CNN,Thu Aug 16 04:15:04 +0000 2018,John Lennon and Paul McCartney's kids are friends https://t.co/pt5ItcaFHf https://t.co/AYe9f4EKJk,0.4767,0.0,0.744,0.256
302,@CNN,Thu Aug 16 04:10:06 +0000 2018,Film fans are familiar with Robert De Niro's Oscar-winning roles — but fewer people know that he is also an astute… https://t.co/YVzzsOhmat,0.0,0.0,1.0,0.0
303,@CNN,Thu Aug 16 04:03:01 +0000 2018,This 3D-printed 'gill' may allow humans to breathe underwater https://t.co/Ttzkr6EPRD,0.2263,0.0,0.826,0.174
304,@CNN,Thu Aug 16 04:01:04 +0000 2018,It's Madonna's 60th birthday - here's how the ever-evolving Material Girl has always stayed in vogue #MadonnaAt60 https://t.co/JthVXsGVys,0.0,0.0,1.0,0.0
305,@CNN,Thu Aug 16 04:00:14 +0000 2018,She was the 2016 National Teacher of the Year and now she's one step closer towards becoming Connecticut's first bl… https://t.co/s69HvOEG4H,0.0,0.0,1.0,0.0
306,@CNN,Thu Aug 16 03:56:06 +0000 2018,"Trump and his media boosters live in a hall of mirrors, writes CNN's Brian Stelter https://t.co/a4XjaGDQea https://t.co/nHyRKQi7DZ",0.0,0.0,1.0,0.0
307,@CNN,Thu Aug 16 03:49:10 +0000 2018,"A teacher battling cancer ran out of sick days, so school employees showered him with theirs https://t.co/JVvNKngk3Q https://t.co/UoBZHVk9Xr",-0.8689,0.412,0.588,0.0
308,@CNN,Thu Aug 16 03:45:03 +0000 2018,White House press secretary Sarah Sanders apologizes for false claim about African-American jobs… https://t.co/vkHEi5pXM0,0.3612,0.0,0.839,0.161
309,@CNN,Thu Aug 16 03:30:47 +0000 2018,RT @CuomoPrimeTime: James Clapper warns that President Trump could pull Special Counsel Robert Mueller's security clearance pretty easily:…,0.7845,0.059,0.591,0.35
310,@CNN,Thu Aug 16 03:30:00 +0000 2018,The world's biggest human catapult flings you out over the mountains of New Zealand at nearly 62 miles an hour… https://t.co/DkeU6rcZ9U,0.0,0.0,1.0,0.0
311,@CNN,Thu Aug 16 03:15:04 +0000 2018,"Insurance refused to cover her cancer treatment. So her parents paid the $95,000 out of pocket -- and she's now can… https://t.co/juFICmySHo",-0.765,0.248,0.752,0.0
312,@CNN,Thu Aug 16 03:00:14 +0000 2018,The eerie abandoned Olympic venues of Beijing 2008 https://t.co/Qp2lSWBFlX https://t.co/pLohfeWZRf,-0.6705,0.407,0.593,0.0
313,@CNN,Thu Aug 16 02:45:07 +0000 2018,"A twisting, tree-covered skyscraper in Melbourne is set to become Australia's tallest building… https://t.co/iHB3l9IMI7",0.0,0.0,1.0,0.0
314,@CNN,Thu Aug 16 02:44:58 +0000 2018,"RT @CNNTonight: Former CIA official Phil Mudd says Pres. Trump revoking John Brennan's security clearance is ""about the message that says i…",0.34,0.0,0.897,0.103
315,@CNN,Thu Aug 16 02:37:05 +0000 2018,Sen. John Kennedy defended President Trump's decision to revoke John Brennan's security clearance and called the fo… https://t.co/HQrdAYRwfe,0.34,0.0,0.876,0.124
316,@CNN,Thu Aug 16 02:30:13 +0000 2018,This 3D-printed 'gill' may allow humans to breathe underwater https://t.co/Fi7hhzHrNs,0.2263,0.0,0.826,0.174
317,@CNN,Thu Aug 16 02:22:05 +0000 2018,Shark attacks swimmer on Cape Cod https://t.co/7KDFdPk6GI https://t.co/t36kbtyTV6,-0.4404,0.293,0.707,0.0
318,@CNN,Thu Aug 16 02:15:09 +0000 2018,"A teacher battling cancer ran out of sick days, so school employees showered him with theirs https://t.co/SLnklWCCBd https://t.co/sKmZ5kTksP",-0.8689,0.412,0.588,0.0
319,@CNN,Thu Aug 16 02:07:04 +0000 2018,"""Shame on you."" Rep. Brenda Lawrence offered a highly personal rebuke of President Trump for his public feud with f… https://t.co/uYjfYnFgwJ",-0.6705,0.234,0.766,0.0
320,@CNN,Thu Aug 16 02:00:15 +0000 2018,"Georgia GOP Secretary of State Brian Kemp, a gubernatorial candidate, has been accused in a federal lawsuit of fail… https://t.co/x2sTOc2Fq6",-0.4767,0.204,0.796,0.0
321,@CNN,Thu Aug 16 01:52:02 +0000 2018,A lawsuit filed by ten current and former Tinder executives accuses former CEO Greg Blatt of groping and sexually h… https://t.co/nI4VBaueZW,-0.5106,0.193,0.807,0.0
322,@CNN,Thu Aug 16 01:45:04 +0000 2018,Twitter has suspended far-right conspiracy theorist Alex Jones from its platform for one week https://t.co/gCRq27DF1x,-0.7579,0.333,0.667,0.0
323,@CNN,Thu Aug 16 01:00:09 +0000 2018,Every teacher in this Kentucky school district was gifted $100 for school supplies by an anonymous donor… https://t.co/esYNrhIiLT,0.0,0.0,1.0,0.0
324,@CNN,Thu Aug 16 00:45:09 +0000 2018,The Colorado baker who became a national figure after he refused to bake a custom cake to celebrate the marriage of… https://t.co/RYr9LsEJr5,0.3612,0.092,0.753,0.155
325,@CNN,Thu Aug 16 00:38:35 +0000 2018,RT @AC360: “The White House just messaged the entire American intelligence community ––if you stand up and say things that upset the Presid…,0.128,0.097,0.787,0.116
326,@CNN,Thu Aug 16 00:30:07 +0000 2018,"The 2018 election is going to be a wave for Democrats, writes Chris Cillizza. The only questions are how big — and… https://t.co/MrMb80MaOC",0.0,0.0,1.0,0.0
327,@CNN,Thu Aug 16 00:15:07 +0000 2018,"Resting spot for scores of WWII sailors, stern of ship found near Alaska https://t.co/jslrMUnaTm https://t.co/4XYMmWVhMD",0.0,0.0,1.0,0.0
328,@CNN,Thu Aug 16 00:09:20 +0000 2018,"RT @OutFrontCNN: ""Regardless of your points about slavery, which are nonsense. I hope that you RIP those talking points tonight, they shoul…",-0.6808,0.264,0.634,0.102
329,@CNN,Thu Aug 16 00:00:07 +0000 2018,"Coast to coast, and in between, local news is standing up to President Trump's press attacks https://t.co/9rG19b1PMC https://t.co/n9DceKteb4",-0.4404,0.146,0.854,0.0
330,@CNN,Wed Aug 15 23:45:08 +0000 2018,"Uber cuts its losses, and revenue soars 63% https://t.co/93RRtJbonM https://t.co/AIC7BhLkdZ",-0.6659,0.406,0.594,0.0
331,@CNN,Wed Aug 15 23:30:04 +0000 2018,Two women accused of murdering the half-brother of North Korean leader Kim Jong Un could walk free if a judge decid… https://t.co/Tyf4L8aNac,-0.4939,0.234,0.647,0.119
332,@CNN,Wed Aug 15 23:15:07 +0000 2018,A former US House candidate in California says his campaign to unseat Republican Rep. Dana Rohrabacher was hacked… https://t.co/L5KCH0a3f7,0.0,0.0,1.0,0.0
333,@CNN,Wed Aug 15 23:00:08 +0000 2018,A Colorado couple adopted a child from Peru. Now they are fighting to keep her from being deported.… https://t.co/FK6E9ySe7D,-0.3612,0.135,0.865,0.0
334,@CNN,Wed Aug 15 22:53:04 +0000 2018,Sex abuse scandal saps trust in the church but not in Catholic teaching https://t.co/khZLNzqNar (via @CNNOpinion) https://t.co/0N09PGXOmv,-0.34,0.22,0.676,0.104
335,@CNN,Wed Aug 15 22:47:17 +0000 2018,"""My children, I couldn't hold or hug.""

In a scathing report, a grand jury said more than 300 ""predator priests"" ha… https://t.co/nhGHQbMWSW",0.4588,0.0,0.857,0.143
336,@CNN,Wed Aug 15 22:39:05 +0000 2018,"It's time for the EPA to ban asbestos once and for all, Linda Reinstein writes for @CNNOpinion… https://t.co/r9lirVzjsf",-0.5574,0.175,0.825,0.0
337,@CNN,Wed Aug 15 22:32:04 +0000 2018,Mark Zuckerberg's nonprofit is helping separated migrant families https://t.co/M85HPmbI4j https://t.co/Qkf0C0Y7Dh,0.296,0.0,0.804,0.196
338,@CNN,Wed Aug 15 22:25:04 +0000 2018,LIVE NOW: Christine Hallquist joins Anderson Cooper on Full Circle. She could become the first transgender governor… https://t.co/kbaui5N8Dr,0.0,0.0,1.0,0.0
339,@CNN,Wed Aug 15 22:22:04 +0000 2018,Christine Hallquist could become the first transgender governor in US history after winning the Democratic primary… https://t.co/HiAXDVl7O7,0.5267,0.0,0.825,0.175
340,@CNN,Wed Aug 15 22:17:05 +0000 2018,Senate report finds issues with the Trump administration's handling of unaccompanied migrant children… https://t.co/V4Lb4X0brJ,0.0,0.0,1.0,0.0
341,@CNN,Wed Aug 15 22:11:05 +0000 2018,Facebook reinstates suspended data firm following investigation https://t.co/1AftCi1nDC https://t.co/XO18KSNqcm,-0.4767,0.279,0.721,0.0
342,@CNN,Wed Aug 15 22:04:09 +0000 2018,Kansas newspaper goes from endorsing Trump to denouncing his attacks on the press https://t.co/hRueS9bYWy https://t.co/O8zMD334jP,-0.4404,0.172,0.828,0.0
343,@CNN,Wed Aug 15 21:57:06 +0000 2018,More than 20 people overdosed in one New Haven park today https://t.co/vEuSabfcha https://t.co/3OU1JmVvMh,0.0,0.0,1.0,0.0
344,@CNN,Wed Aug 15 21:50:04 +0000 2018,Goldman Sachs says it's acting as a financial adviser to Tesla https://t.co/t4iMzQCDTY https://t.co/9GVluukTEH,0.0,0.0,1.0,0.0
345,@CNN,Wed Aug 15 21:43:06 +0000 2018,"Why ""Crazy Rich Asians"" is the right movie for this moment https://t.co/8H1XoXLp1h (via @CNNOpinion) https://t.co/bdRCzPdMOw",0.296,0.126,0.684,0.189
346,@CNN,Wed Aug 15 21:36:03 +0000 2018,Corona owner makes $4 billion bet on cannabis https://t.co/v14vLDNKuQ https://t.co/Vaqz79wtTn,0.0,0.0,1.0,0.0
347,@CNN,Wed Aug 15 21:29:07 +0000 2018,"Sarah Sanders' ""linguistic sleight of hand"" on Omarosa's non-disclosure agreement https://t.co/gmGnqTQpt0 | Analysi… https://t.co/XVJ5I3ReQC",0.7506,0.0,0.632,0.368
348,@CNN,Wed Aug 15 21:22:02 +0000 2018,"NY Gov. Andrew Cuomo says America ""was never that great"" https://t.co/8UihXsJa28 https://t.co/NGGU6XkIL4",-0.5096,0.23,0.77,0.0
349,@CNN,Wed Aug 15 21:15:11 +0000 2018,A number of Democrats running for the House have shunned Minority Leader Nancy Pelosi — but they may have to thank… https://t.co/Zsobb99JQk,0.0387,0.0,0.943,0.057
350,@CNN,Wed Aug 15 21:08:06 +0000 2018,"Over Facebook, Amazon, Apple, Netflix and Google? Tech investors should focus on these stocks next:… https://t.co/GCjHUr0kdA",0.1779,0.0,0.898,0.102
351,@CNN,Wed Aug 15 21:01:09 +0000 2018,California wildfire threatens the oldest and tallest juniper tree in the US https://t.co/CW3neCQmoy https://t.co/M4KNew5FkY,-0.3818,0.167,0.833,0.0
352,@CNN,Wed Aug 15 20:54:07 +0000 2018,Big Oil is racing to pump all the oil out of Texas https://t.co/8DVg79umuZ https://t.co/Tkc0IHoqN8,0.0,0.0,1.0,0.0
353,@CNN,Wed Aug 15 20:47:07 +0000 2018,President Trump revokes ex-CIA director John Brennan's security clearance https://t.co/0KzJOLaYSj https://t.co/EJ28rd9nOB,0.34,0.0,0.806,0.194
354,@CNN,Wed Aug 15 20:40:11 +0000 2018,Read the letter Pennsylvania's attorney general sent Pope Francis about child sex abuse https://t.co/CZ7GXvMPaa https://t.co/ZIG7WrBmRh,-0.6369,0.231,0.769,0.0
355,@CNN,Wed Aug 15 20:33:05 +0000 2018,Quickly catch up on the day's news https://t.co/3WpxdLfJzf https://t.co/8S9ZF8MKWZ,0.0,0.0,1.0,0.0
356,@CNN,Wed Aug 15 20:26:05 +0000 2018,At least 107 measles cases have been confirmed across more than 20 states https://t.co/LEpeGqC9CC https://t.co/cwFYFC2Wsa,0.0,0.0,1.0,0.0
357,@CNN,Wed Aug 15 20:19:06 +0000 2018,"White House will ""try to diversify"" staff, press secretary Sarah Sanders says https://t.co/TZADJ3mtGi https://t.co/hWbQ68LE37",0.0,0.0,1.0,0.0
358,@CNN,Wed Aug 15 20:12:05 +0000 2018,Young people are more skeptical that Democrats will take control of Congress https://t.co/RlimMBHNhu https://t.co/RHyPFkSL2t,-0.3804,0.166,0.834,0.0
359,@CNN,Wed Aug 15 20:05:06 +0000 2018,School closes for two days after threats against 12-year-old transgender student https://t.co/RoLvukmA9X,-0.4215,0.203,0.797,0.0
360,@CNN,Wed Aug 15 19:58:03 +0000 2018,Priest abuse victims detail lifetime of trauma and broken trust https://t.co/cJpUjOXwK3 https://t.co/smN3Z5npqi,-0.8442,0.546,0.308,0.145
361,@CNN,Wed Aug 15 19:51:05 +0000 2018,RECALL ALERT: Westminster Pharmaceuticals is recalling certain batches of hypothyroid medications after one of its… https://t.co/OTo03LWZ8T,0.6166,0.0,0.736,0.264
362,@CNN,Wed Aug 15 19:45:05 +0000 2018,They moved to escape Florida's toxic algae slime. Now red tide has shut down their business. https://t.co/wJli8inoGd https://t.co/Nkp6xq6VKn,0.1779,0.0,0.909,0.091
363,@CNN,Wed Aug 15 19:38:07 +0000 2018,"Former NSA and CIA Director Michael Hayden, a CNN national security analyst, says the news that President Trump is… https://t.co/8vttUGxZpu",0.34,0.0,0.882,0.118
364,@CNN,Wed Aug 15 19:31:11 +0000 2018,What you need to know about ex-CIA chief John Brennan https://t.co/qyzo6ts2zF https://t.co/ST1GeKV2D0,0.0,0.0,1.0,0.0
365,@CNN,Wed Aug 15 19:24:50 +0000 2018,"""The larger issue here, to me, throughout, has been infringement on First Amendment rights."" Former Director of Nat… https://t.co/A3a2u6IX8f",-0.4767,0.147,0.853,0.0
366,@CNN,Wed Aug 15 19:17:05 +0000 2018,"Trained in martial arts and armed with assault rifles, India's first all-female SWAT team hits the streets… https://t.co/G2Zp1QdNfH",-0.5859,0.183,0.817,0.0
367,@CNN,Wed Aug 15 19:10:11 +0000 2018,Director of National Intelligence Dan Coats wasn't consulted on revoking the clearance of former CIA Director John… https://t.co/FEgEXdJ2Pi,0.4767,0.0,0.846,0.154
368,@CNN,Wed Aug 15 19:03:07 +0000 2018,"Sarah Sanders says she ""not aware"" of any recent conversations between President Trump and his former campaign mana… https://t.co/HGFrjOoU4R",0.0,0.0,1.0,0.0
369,@CNN,Wed Aug 15 18:56:12 +0000 2018,"Sanders says Trump is also looking at the possibility of revoking these former officials' security clearances:
■ Ja… https://t.co/kSsqmkaQTZ",0.34,0.0,0.876,0.124
370,@CNN,Wed Aug 15 18:44:00 +0000 2018,JUST IN: White House says President Trump has revoked former CIA director John Brennan's security clearance… https://t.co/g8klj9MKUo,0.34,0.0,0.87,0.13
371,@CNN,Wed Aug 15 18:37:14 +0000 2018,"White House press secretary Sarah Sanders takes questions a day after she said she ""can't guarantee"" President Trum… https://t.co/J9Mr6lhc0j",-0.1877,0.093,0.907,0.0
372,@CNN,Wed Aug 15 18:30:14 +0000 2018,"Republican Sen. Orrin Hatch on President Trump tweet calling Omarosa a 'dog': ""I'm not comfortable with that""… https://t.co/fecDFDUS6S",-0.4023,0.144,0.856,0.0
373,@CNN,Wed Aug 15 18:20:06 +0000 2018,"A suicide attack in the Afghan capital of Kabul on Wednesday killed at least 48 people, a government official said.… https://t.co/8JFje2DIyc",-0.9201,0.431,0.569,0.0
374,@CNN,Wed Aug 15 18:10:09 +0000 2018,This exchange between Rudy Giuliani and Chris Cuomo is our current politics in a nutshell | Analysis by… https://t.co/waiBvMqGiC,0.0,0.0,1.0,0.0
375,@CNN,Wed Aug 15 17:50:44 +0000 2018,Two gangs fought over a Chicago neighborhood for years. Then rival gang members helped build a playground together.… https://t.co/nc4dbGFtq1,-0.3182,0.126,0.874,0.0
376,@CNN,Wed Aug 15 17:40:00 +0000 2018,No one knows how long MoviePass will survive. What we do know: movie subscription services like AMC Stubs A-List ar… https://t.co/1KnZOXDsK8,0.0772,0.093,0.802,0.105
377,@CNN,Wed Aug 15 17:35:09 +0000 2018,Pressure is mounting on Pope Francis to address abuse cover-ups https://t.co/LYa3ZJQQrl https://t.co/B7xPpD3Rnf,-0.7506,0.39,0.61,0.0
378,@CNN,Wed Aug 15 17:34:56 +0000 2018,RT @AC360: Christine Hallquist could become the first transgender governor in the history of the United States after winning the democratic…,0.7351,0.0,0.754,0.246
379,@CNN,Wed Aug 15 17:25:16 +0000 2018,A contact lens was embedded in a woman's eyelid for 28 years https://t.co/CqrJDuhOvy https://t.co/jB4SYAOAxl,0.0,0.0,1.0,0.0
380,@CNN,Wed Aug 15 17:12:00 +0000 2018,Imagine a device that would allow humans to breathe underwater without heavy equipment. It could become a reality.… https://t.co/nOvcmfPHs4,0.2263,0.0,0.894,0.106
381,@CNN,Wed Aug 15 17:04:14 +0000 2018,"Former Vice President Joe Biden canceled a planned appearance in Illinois this week because he is sick and ""under d… https://t.co/VMin4izrSo",-0.5106,0.148,0.852,0.0
382,@CNN,Wed Aug 15 16:44:20 +0000 2018,Russian cosmonauts are venturing outside the International Space Station for a spacewalk. They're expected to manua… https://t.co/WN0x3STyXu,0.0,0.0,1.0,0.0
383,@CNN,Wed Aug 15 16:42:05 +0000 2018,"Should investors be buying, selling, or shorting Tesla? Tune in to @CNNMoney's ""Markets Now"" at 12:45 p.m. ET to he… https://t.co/b5vG6BDgqA",0.0,0.0,1.0,0.0
384,@CNN,Wed Aug 15 16:40:05 +0000 2018,"Priest abuse survivor slams Catholic Church's lack of 'morality': ""They're supposed to tell me the morality... What… https://t.co/2xmoEaRisQ",-0.6124,0.271,0.625,0.104
385,@CNN,Wed Aug 15 16:30:12 +0000 2018,Genoa bridge collapse came after years of warnings https://t.co/0P01Kjd0uC https://t.co/KNvuUiWf67,-0.6597,0.403,0.597,0.0
386,@CNN,Wed Aug 15 16:20:06 +0000 2018,How Michael Avenatti helped a 9-year-old Guatemalan boy make it back to his mother https://t.co/VJtjj83chh https://t.co/9PlAQRNDot,0.0,0.0,1.0,0.0
387,@CNN,Wed Aug 15 16:10:04 +0000 2018,"Democrats now lead Republicans by 52% to 41% in a nationwide generic Congressional ballot, according to a new CNN p… https://t.co/BrKzZqegMC",0.0,0.0,1.0,0.0
388,@CNN,Wed Aug 15 16:07:11 +0000 2018,The eerie abandoned Olympic venues of Beijing 2008 https://t.co/P9OJGkYrLb https://t.co/2Yo0uQbaPa,-0.6705,0.407,0.593,0.0
389,@CNN,Wed Aug 15 15:57:28 +0000 2018,This beach is a slice of calm in Santa Barbara https://t.co/nWyWn9ou6w https://t.co/mKV5l0GM70,0.3182,0.0,0.813,0.187
390,@CNN,Wed Aug 15 15:45:22 +0000 2018,"Insurance refused to cover her cancer treatment. So her parents paid the $95,000 out of pocket -- and she's now can… https://t.co/NUfzHOqMRY",-0.765,0.248,0.752,0.0
391,@CNN,Wed Aug 15 15:20:03 +0000 2018,Why Sarah Sanders' 'can't guarantee' answer matters so much | Analysis by @CillizzaCNN https://t.co/9n9yJ2demv https://t.co/C10gKwjnAq,-0.2057,0.19,0.81,0.0
392,@CNN,Wed Aug 15 15:10:00 +0000 2018,It takes most hikers between 10 and 12 days to complete this trail. Meet the ultra-runner who did it in two:… https://t.co/klVJKEWWSI,0.0,0.0,1.0,0.0
393,@CNN,Wed Aug 15 15:00:16 +0000 2018,"He wandered across the Indian border into Pakistan in 1982. He spent the next 36 years in prison. 

How he ended up… https://t.co/4BWzu11Ude",-0.5106,0.13,0.87,0.0
394,@CNN,Wed Aug 15 14:52:02 +0000 2018,"RT @CNNMoney: Today's guest on ""Markets Now"" believes Tesla will go private between $400 and $425 per share. What would you like to ask him…",0.5719,0.0,0.83,0.17
395,@CNN,Wed Aug 15 14:50:07 +0000 2018,Rudy Giuliani has taken up arms in Donald Trump's war on facts | Analysis by @CillizzaCNN https://t.co/Jy76er5Ctk https://t.co/s78CXtxFa8,-0.5994,0.196,0.804,0.0
396,@CNN,Wed Aug 15 14:40:07 +0000 2018,"Former Vice President Joe Biden canceled a planned appearance in Illinois this week because he is sick and ""under d… https://t.co/AUKUWvdFQi",-0.5106,0.148,0.852,0.0
397,@CNN,Wed Aug 15 14:30:06 +0000 2018,"Vermont's Democratic nominee for governor Christine Hallquist, who made history Tuesday as the first transgender gu… https://t.co/gEBIu0udMD",0.0,0.0,1.0,0.0
398,@CNN,Wed Aug 15 14:20:08 +0000 2018,"Closing arguments begin in the trial of ex-Trump campaign chairman Paul Manafort https://t.co/HeOoex3wAN

Follow li… https://t.co/XJYL2SfIR4",-0.4019,0.153,0.847,0.0
399,@CNN,Wed Aug 15 14:10:08 +0000 2018,The UK is trying to rein in CEO pay. It isn't working. https://t.co/BbNPU2Y8or https://t.co/hkmVLeTRNi,-0.1027,0.097,0.903,0.0
400,@CNN,Wed Aug 15 14:00:07 +0000 2018,Tiffany is remodeling to draw more Millennials https://t.co/MWkuRPp3mn https://t.co/RJXdL0Fa4x,0.0,0.0,1.0,0.0
401,@CNN,Wed Aug 15 13:50:03 +0000 2018,"Georgia GOP Secretary of State Brian Kemp, a gubernatorial candidate, has been accused in a federal lawsuit of fail… https://t.co/KHripDE2st",-0.4767,0.204,0.796,0.0
402,@CNN,Wed Aug 15 13:39:01 +0000 2018,"As students start another school year at Marjory Stoneman Douglas High School, reminders of the tragedy linger in t… https://t.co/QaAzxuQmk1",-0.6597,0.188,0.812,0.0
403,@CNN,Wed Aug 15 13:28:30 +0000 2018,White House press secretary Sarah Sanders apologizes for false claim about African-American jobs… https://t.co/0spngGLhek,0.3612,0.0,0.839,0.161
404,@CNN,Wed Aug 15 13:13:41 +0000 2018,Minnesota proved again last night that the old Republican Party is dead | Analysis by @CillizzaCNN… https://t.co/yM1QaC2pqA,-0.3818,0.205,0.667,0.129
405,@CNN,Wed Aug 15 13:00:02 +0000 2018,"In the CNN podcast series “RBG: Beyond Notorious,” @PoppyHarlowCNN and @JeffreyToobin go behind the scenes of the C… https://t.co/wfouCcXYyy",0.0,0.0,1.0,0.0
406,@CNN,Wed Aug 15 12:50:09 +0000 2018,Stevie Wonder visits with Aretha Franklin as the legendary singer receives hospice care https://t.co/blR2IaRXCP https://t.co/BJ3uwyaDZm,0.4939,0.0,0.814,0.186
407,@CNN,Wed Aug 15 12:50:08 +0000 2018,"Insurance refused to cover her cancer treatment. So her parents paid the $95,000 out of pocket -- and she's now can… https://t.co/MaNmR7ci4b",-0.765,0.248,0.752,0.0
